trade_id,market_id,token_id,outcome,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,holding_period_days,reason
162,1360606,13426327188410544600659940420628002519816853671560149479044459621691916276034,No,2026-02-10,2026-02-11,0.9725,0.9955,-8.0,-0.18400000000000016,0.0,1,Market resolved
163,1360604,7743874682153238072594697615998992618668601584190166593546864619330788189896,No,2026-02-10,2026-02-11,0.979,0.9995,-8.0,-0.1640000000000006,0.0,1,Market resolved
164,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-10,2026-02-11,0.9295,0.9355,-17.0,-0.10199999999999854,0.0,1,Market resolved
165,1198423,10832696757358093775468120009000761778513405247768868107262967513475277652998,No,2026-02-11,2026-02-12,0.805,0.885,-11.0,-0.879999999999999,0.0,1,Market resolved
166,1320793,55823505712250773829843086215809661787295660306087828099782847325808746995742,No,2026-02-11,2026-02-12,0.895,0.945,-10.0,-0.5,0.0,1,Market resolved
167,1273610,82502710596437163348308378521149082521990735368840065096352406278737871407553,No,2026-02-11,2026-02-12,0.9745,0.9925,-9.0,-0.1620000000000008,0.0,1,Market resolved
168,1360603,115482825077496947453422019426840001471801072666195154968969554372036343377874,No,2026-02-11,2026-02-12,0.9995,0.9995,-9.0,0.0,0.0,1,Market resolved
169,1360606,13426327188410544600659940420628002519816853671560149479044459621691916276034,No,2026-02-11,2026-02-12,0.987,0.9995,-9.0,-0.11250000000000071,0.0,1,Market resolved
170,1360604,7743874682153238072594697615998992618668601584190166593546864619330788189896,No,2026-02-11,2026-02-12,0.9935,0.9995,-9.0,-0.053999999999998494,0.0,1,Market resolved
171,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-11,2026-02-12,0.936,0.9375,-17.0,-0.02549999999999919,0.0,1,Market resolved
172,1198423,10832696757358093775468120009000761778513405247768868107262967513475277652998,No,2026-02-12,2026-02-13,0.835,0.885,-13.0,-0.6500000000000004,0.0,1,Market resolved
173,1320793,55823505712250773829843086215809661787295660306087828099782847325808746995742,No,2026-02-12,2026-02-13,0.935,0.955,-11.0,-0.21999999999999886,0.0,1,Market resolved
174,1273610,82502710596437163348308378521149082521990735368840065096352406278737871407553,No,2026-02-12,2026-02-13,0.9885,0.9995,-11.0,-0.12100000000000044,0.0,1,Market resolved
175,1360606,13426327188410544600659940420628002519816853671560149479044459621691916276034,No,2026-02-12,2026-02-13,0.9955,0.9995,-11.0,-0.04400000000000048,0.0,1,Market resolved
176,1360604,7743874682153238072594697615998992618668601584190166593546864619330788189896,No,2026-02-12,2026-02-13,0.9995,0.9995,-11.0,0.0,0.0,1,Market resolved
177,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-12,2026-02-13,0.934,0.945,-17.0,-0.1869999999999976,0.0,1,Market resolved
178,1198423,10832696757358093775468120009000761778513405247768868107262967513475277652998,No,2026-02-13,2026-02-14,0.885,0.885,-14.0,0.0,0.0,1,Market resolved
179,1320793,55823505712250773829843086215809661787295660306087828099782847325808746995742,No,2026-02-13,2026-02-14,0.945,0.945,-14.0,0.0,0.0,1,Market resolved
180,1273610,82502710596437163348308378521149082521990735368840065096352406278737871407553,No,2026-02-13,2026-02-14,0.9935,0.9995,-13.0,-0.0779999999999994,0.0,1,Market resolved
181,1360606,13426327188410544600659940420628002519816853671560149479044459621691916276034,No,2026-02-13,2026-02-14,0.9995,0.9995,-13.0,0.0,0.0,1,Market resolved
182,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-13,2026-02-14,0.9375,0.945,-17.0,-0.12749999999999773,0.0,1,Market resolved
183,914239,32604616329683213212884759530856419861205171429428875941432950209559019238516,No,2025-12-17,2026-02-15,0.9,0.9995,-22.0,-2.189,0.0,60,Market resolved
184,914241,30728301994151232555469438088697406211578999595050459882027787412353450288190,No,2025-12-17,2026-02-15,0.41,0.0005,50.0,-20.475,-99.87804878048782,60,Market resolved
185,914240,28056814381602893926109846150057139041577382752768059542015815290938183448588,No,2025-12-17,2026-02-15,0.505,0.9995,40.0,19.780000000000005,97.92079207920796,60,Market resolved
186,1198423,10832696757358093775468120009000761778513405247768868107262967513475277652998,No,2026-02-14,2026-02-15,0.885,0.845,-18.0,0.7200000000000006,0.0,1,Market resolved
187,1320793,55823505712250773829843086215809661787295660306087828099782847325808746995742,No,2026-02-14,2026-02-15,0.955,0.969,-17.0,-0.23799999999999955,0.0,1,Market resolved
188,1273610,82502710596437163348308378521149082521990735368840065096352406278737871407553,No,2026-02-14,2026-02-15,0.9995,0.9995,-16.0,0.0,0.0,1,Market resolved
189,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-14,2026-02-15,0.945,0.9495,-17.0,-0.0765000000000029,0.0,1,Market resolved
190,1198423,10832696757358093775468120009000761778513405247768868107262967513475277652998,No,2026-02-15,2026-02-16,0.885,0.825,-19.0,1.1400000000000023,0.0,1,Market resolved
191,1320793,55823505712250773829843086215809661787295660306087828099782847325808746995742,No,2026-02-15,2026-02-16,0.945,0.9495,-17.0,-0.0765000000000029,0.0,1,Market resolved
192,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-15,2026-02-16,0.945,0.951,-17.0,-0.10200000000000031,0.0,1,Market resolved
193,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-16,2026-02-17,0.9495,0.956,-17.0,-0.11049999999999827,0.0,1,Market resolved
194,1345914,86234587322222587102439832018459743713560810671316608061586183906929410205176,No,2026-02-17,2026-02-18,0.988,0.9955,-27.0,-0.20250000000000412,0.0,1,Market resolved
195,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-17,2026-02-18,0.951,0.95,-17.0,0.01699999999999946,0.0,1,Market resolved
196,1345914,86234587322222587102439832018459743713560810671316608061586183906929410205176,No,2026-02-18,2026-02-19,0.992,0.9995,-24.0,-0.17999999999999972,0.0,1,Market resolved
197,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-18,2026-02-19,0.956,0.935,-17.0,0.35699999999999754,0.0,1,Market resolved
198,1345914,86234587322222587102439832018459743713560810671316608061586183906929410205176,No,2026-02-19,2026-02-20,0.9965,0.9995,-28.0,-0.08399999999999963,0.0,1,Market resolved
199,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-19,2026-02-20,0.95,0.9695,-18.0,-0.35100000000000264,0.0,1,Market resolved
200,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-20,2026-02-21,0.76,0.75,-18.0,0.17999999999999972,0.0,1,Market resolved
201,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-20,2026-02-21,0.9835,0.9875,-14.0,-0.05600000000000094,0.0,1,Market resolved
202,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-20,2026-02-21,0.355,0.32,39.0,-1.3649999999999984,-9.859154929577455,1,Market resolved
203,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-20,2026-02-21,0.665,0.665,-20.0,0.0,0.0,1,Market resolved
204,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-20,2026-02-21,0.205,0.145,68.0,-4.08,-29.268292682926834,1,Market resolved
205,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-20,2026-02-21,0.895,0.9285,-19.0,-0.6365000000000016,0.0,1,Market resolved
206,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-21,2026-02-22,0.755,0.8,-20.0,-0.9000000000000004,0.0,1,Market resolved
207,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-21,2026-02-22,0.986,0.9885,-15.0,-0.03750000000000142,0.0,1,Market resolved
208,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-21,2026-02-22,0.33,0.33,45.0,0.0,0.0,1,Market resolved
209,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-21,2026-02-22,0.58,0.665,26.0,2.210000000000001,14.65517241379311,1,Market resolved
210,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-21,2026-02-22,0.17,0.145,89.0,-2.2250000000000014,-14.705882352941185,1,Market resolved
211,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-21,2026-02-22,0.972,0.93,-17.0,0.7140000000000004,0.0,1,Market resolved
212,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-22,2026-02-23,0.75,0.805,-20.0,-1.1000000000000014,0.0,1,Market resolved
213,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-22,2026-02-23,0.9875,0.9915,-15.0,-0.0600000000000005,0.0,1,Market resolved
214,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-22,2026-02-23,0.32,0.32,47.0,0.0,0.0,1,Market resolved
215,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-22,2026-02-23,0.665,0.665,-23.0,0.0,0.0,1,Market resolved
216,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-22,2026-02-23,0.145,0.155,105.0,1.049999999999999,6.896551724137924,1,Market resolved
217,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-22,2026-02-23,0.933,0.931,-18.0,0.03599999999999781,0.0,1,Market resolved
218,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-23,2026-02-24,0.8,0.815,-19.0,-0.28499999999999837,0.0,1,Market resolved
219,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-23,2026-02-24,0.9885,0.9965,-15.0,-0.120000000000001,0.0,1,Market resolved
220,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-23,2026-02-24,0.33,0.345,46.0,0.6899999999999977,4.545454545454531,1,Market resolved
221,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-23,2026-02-24,0.665,0.685,-22.0,-0.4399999999999995,0.0,1,Market resolved
222,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-23,2026-02-24,0.145,0.15,105.0,0.5250000000000004,3.4482758620689684,1,Market resolved
223,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-23,2026-02-24,0.9285,0.9575,-18.0,-0.5219999999999985,0.0,1,Market resolved
224,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-24,2026-02-25,0.805,0.775,-17.0,0.5099999999999998,0.0,1,Market resolved
225,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-24,2026-02-25,0.9915,0.989,-13.0,0.03250000000000064,0.0,1,Market resolved
226,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-24,2026-02-25,0.32,0.345,42.0,1.049999999999999,7.812499999999992,1,Market resolved
227,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-24,2026-02-25,0.665,0.675,-20.0,-0.1999999999999993,0.0,1,Market resolved
228,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-24,2026-02-25,0.155,0.135,88.0,-1.7599999999999998,-12.90322580645161,1,Market resolved
229,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-24,2026-02-25,0.9335,0.9685,-18.0,-0.629999999999999,0.0,1,Market resolved
230,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-25,2026-02-26,0.815,0.785,-16.0,0.47999999999999865,0.0,1,Market resolved
231,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-25,2026-02-26,0.9925,0.9955,-13.0,-0.03900000000000148,0.0,1,Market resolved
232,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-25,2026-02-26,0.345,0.35,40.0,0.20000000000000107,1.4492753623188483,1,Market resolved
233,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-25,2026-02-26,0.685,0.625,-20.0,1.200000000000001,0.0,1,Market resolved
234,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-25,2026-02-26,0.15,0.15,92.0,0.0,0.0,1,Market resolved
235,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-25,2026-02-26,0.9455,0.9685,-18.0,-0.4140000000000015,0.0,1,Market resolved
236,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-26,2026-02-27,0.775,0.83,-17.0,-0.9349999999999987,0.0,1,Market resolved
237,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-26,2026-02-27,0.99,0.9995,-13.0,-0.12350000000000172,0.0,1,Market resolved
238,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-26,2026-02-27,0.345,0.35,40.0,0.20000000000000107,1.4492753623188483,1,Market resolved
239,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-26,2026-02-27,0.685,0.625,-20.0,1.200000000000001,0.0,1,Market resolved
240,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-26,2026-02-27,0.155,0.145,89.0,-0.8900000000000006,-6.4516129032258105,1,Market resolved
241,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-26,2026-02-27,0.9685,0.956,-17.0,0.21250000000000213,0.0,1,Market resolved
242,965255,14012669256559906021077195604287003188392019869289691572657715301588535399709,No,2025-12-18,2026-02-28,0.635,0.0005,-29.0,18.400499999999997,0.0,72,Market resolved
243,1272946,41481036980619315997889141415920465644885572727424218384695871793279446742489,No,2026-01-27,2026-02-28,0.79,0.994,-26.0,-5.304000000000002,0.0,32,Market resolved
244,1299972,65757739764245082109285721256616559871918915152202779474209280291729104801022,No,2026-02-01,2026-02-28,0.3,0.9995,63.0,44.06850000000001,233.16666666666674,27,Market resolved
245,1299971,67072144359185540755363096694626125311472863179320573470402944023599031815145,No,2026-02-01,2026-02-28,0.73,0.9995,-30.0,-8.085000000000004,0.0,27,Market resolved
246,1299973,56582554506450126999917704229727468343687988415094665547788229623876280313030,No,2026-02-01,2026-02-28,0.0385,0.9995,577.0,554.497,2496.1038961038957,27,Market resolved
247,1360500,87348308516514996474934008645491810303272135195447765959380391547395734527964,No,2026-02-11,2026-02-28,0.51,0.0005,43.0,-21.9085,-99.90196078431373,17,Market resolved
248,1360499,16267785094756044946743314549789329341375637165717708649673273553465999028918,No,2026-02-11,2026-02-28,0.785,0.0005,-28.0,21.966,0.0,17,Market resolved
249,1360501,50154326937565822315008326798880922838579226347669397667759471218128218421686,No,2026-02-11,2026-02-28,0.25,0.0005,88.0,-21.956,-99.8,17,Market resolved
250,1361691,70813548884390141956726009863006184099977244632125290652049223419260247683118,No,2026-02-15,2026-02-28,0.54,0.9975,33.0,15.097500000000004,84.72222222222224,13,Market resolved
251,1370552,59414350590579682235558636304214304760413869180255045869910380944983604522091,No,2026-02-15,2026-02-28,0.41,0.0755,60.0,-20.069999999999997,-81.58536585365853,13,Market resolved
252,1366956,832023056671388060137885908973774309146029234811593110575399749903170507061,No,2026-02-15,2026-02-28,0.89,0.9995,-27.0,-2.956500000000002,0.0,13,Market resolved
253,1389074,80996253252211582948894508972521783511585809133710476347399832801478143549868,No,2026-02-17,2026-02-28,0.34,0.295,78.0,-3.510000000000005,-13.235294117647076,11,Market resolved
254,1388694,101061136063539027542394513572334723184733210559877001950806768690146876252652,No,2026-02-17,2026-02-28,0.935,0.9995,-38.0,-2.4510000000000005,0.0,11,Market resolved
255,1389075,5754710123930220413486827317263745112852709449246062992387303025259558580795,No,2026-02-17,2026-02-28,0.31,0.0005,117.0,-36.2115,-99.83870967741935,11,Market resolved
256,1388695,19767416950039265991876973063144702412383182219693703431064448349719609437108,No,2026-02-17,2026-02-28,0.61,0.0005,-59.0,35.9605,0.0,11,Market resolved
257,1286765,55105765166178624176527188580474367336948691839384128633739612359720294682482,No,2026-02-19,2026-02-28,0.985,0.9995,-26.0,-0.37700000000000244,0.0,9,Market resolved
258,1373773,18612309994913706516665916396222620331160094551495026166196841388679065353120,No,2026-02-19,2026-02-28,0.915,0.96,-25.0,-1.125,0.0,9,Market resolved
259,1397320,38757396499857048900504280569269513556878702383087327579541614903205734711186,No,2026-02-19,2026-02-28,0.535,0.885,48.0,16.800000000000004,65.42056074766357,9,Market resolved
260,1287057,65664728138130500985906169927960283067471878747377506507688164863128687527173,No,2026-02-19,2026-02-28,0.935,0.9995,-26.0,-1.6769999999999996,0.0,9,Market resolved
261,1373733,42146723251663723576641974060650107658350268107992975169930331572996723852630,No,2026-02-19,2026-02-28,0.785,0.89,-31.0,-3.254999999999999,0.0,9,Market resolved
262,1397321,95718148919259526840631670438462515088774152904211148384605291608113009473841,No,2026-02-19,2026-02-28,0.5,0.78,49.0,13.719999999999999,55.99999999999999,9,Market resolved
263,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-27,2026-02-28,0.785,0.8,-17.0,-0.2550000000000008,0.0,1,Market resolved
264,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-27,2026-02-28,0.9955,0.9995,-13.0,-0.0519999999999996,0.0,1,Market resolved
265,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-27,2026-02-28,0.35,0.37,39.0,0.7800000000000011,5.714285714285723,1,Market resolved
266,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-27,2026-02-28,0.625,0.625,22.0,0.0,0.0,1,Market resolved
267,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-27,2026-02-28,0.15,0.13,92.0,-1.839999999999998,-13.33333333333332,1,Market resolved
268,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-27,2026-02-28,0.9685,0.9575,-17.0,0.18700000000000117,0.0,1,Market resolved
269,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-02-28,2026-03-01,0.815,0.74,-16.0,1.1999999999999993,0.0,1,Market resolved
270,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-02-28,2026-03-01,0.9995,0.9995,-13.0,0.0,0.0,1,Market resolved
271,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-02-28,2026-03-01,0.35,0.33,39.0,-0.7799999999999976,-5.7142857142856975,1,Market resolved
272,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-02-28,2026-03-01,0.615,0.615,22.0,0.0,0.0,1,Market resolved
273,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-02-28,2026-03-01,0.145,0.14,94.0,-0.4699999999999971,-3.448275862068945,1,Market resolved
274,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-02-28,2026-03-01,0.956,0.9535,-17.0,0.042500000000000426,0.0,1,Market resolved
275,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-01,2026-03-02,0.8,0.775,-21.0,0.5249999999999986,0.0,1,Market resolved
276,1249612,114888090295963914109351233673050855877211364813285873821519059747395932553280,No,2026-03-01,2026-03-02,0.9995,0.9995,-17.0,0.0,0.0,1,Market resolved
277,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-01,2026-03-02,0.37,0.305,46.0,-2.99,-17.56756756756757,1,Market resolved
278,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-01,2026-03-02,0.625,0.575,27.0,-1.3500000000000014,-8.000000000000009,1,Market resolved
279,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-01,2026-03-02,0.13,0.13,130.0,0.0,0.0,1,Market resolved
280,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-01,2026-03-02,0.9575,0.959,-17.0,-0.025500000000000966,0.0,1,Market resolved
281,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-02,2026-03-03,0.745,0.79,-23.0,-1.0350000000000001,0.0,1,Market resolved
282,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-02,2026-03-03,0.33,0.24,52.0,-4.68,-27.27272727272727,1,Market resolved
283,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-02,2026-03-03,0.615,0.56,28.0,-1.5399999999999974,-8.943089430894293,1,Market resolved
284,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-02,2026-03-03,0.135,0.125,127.0,-1.2699999999999996,-7.407407407407406,1,Market resolved
285,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-02,2026-03-03,0.9535,0.9665,-18.0,-0.23400000000000176,0.0,1,Market resolved
286,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-03,2026-03-04,0.775,0.805,-21.0,-0.629999999999999,0.0,1,Market resolved
287,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-03,2026-03-04,0.305,0.255,55.0,-2.7499999999999982,-16.39344262295081,1,Market resolved
288,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-03,2026-03-04,0.575,0.645,29.0,2.0300000000000047,12.17391304347829,1,Market resolved
289,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-03,2026-03-04,0.13,0.125,130.0,-0.6500000000000021,-3.8461538461538582,1,Market resolved
290,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-03,2026-03-04,0.959,0.9585,-17.0,0.008500000000001506,0.0,1,Market resolved
291,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-04,2026-03-05,0.79,0.805,-24.0,-0.35999999999999943,0.0,1,Market resolved
292,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-04,2026-03-05,0.24,0.275,81.0,2.8350000000000044,14.583333333333357,1,Market resolved
293,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-04,2026-03-05,0.56,0.545,34.0,-0.5100000000000016,-2.6785714285714364,1,Market resolved
294,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-04,2026-03-05,0.125,0.13,156.0,0.7800000000000011,4.000000000000005,1,Market resolved
295,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-04,2026-03-05,0.9665,0.973,-17.0,-0.11049999999999827,0.0,1,Market resolved
296,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-05,2026-03-06,0.795,0.845,-21.0,-1.0500000000000007,0.0,1,Market resolved
297,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-05,2026-03-06,0.295,0.28,58.0,-0.8699999999999974,-5.084745762711849,1,Market resolved
298,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-05,2026-03-06,0.415,0.585,41.0,6.969999999999999,40.96385542168674,1,Market resolved
299,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-05,2026-03-06,0.125,0.135,137.0,1.370000000000001,8.000000000000005,1,Market resolved
300,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-05,2026-03-06,0.9585,0.9715,-17.0,-0.22100000000000009,0.0,1,Market resolved
301,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-06,2026-03-07,0.805,0.865,-21.0,-1.259999999999998,0.0,1,Market resolved
302,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-06,2026-03-07,0.28,0.275,61.0,-0.3049999999999997,-1.7857142857142838,1,Market resolved
303,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-06,2026-03-07,0.54,0.62,-31.0,-2.479999999999997,0.0,1,Market resolved
304,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-06,2026-03-07,0.13,0.135,131.0,0.6550000000000011,3.8461538461538525,1,Market resolved
305,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-06,2026-03-07,0.968,0.974,-17.0,-0.10200000000000031,0.0,1,Market resolved
306,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-07,2026-03-08,0.845,0.88,-20.0,-0.7000000000000028,0.0,1,Market resolved
307,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-07,2026-03-08,0.28,0.285,61.0,0.30499999999999616,1.7857142857142632,1,Market resolved
308,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-07,2026-03-08,0.585,0.625,-29.0,-1.1600000000000001,0.0,1,Market resolved
309,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-07,2026-03-08,0.135,0.135,126.0,0.0,0.0,1,Market resolved
310,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-07,2026-03-08,0.971,0.9685,-17.0,0.042499999999996874,0.0,1,Market resolved
311,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-08,2026-03-09,0.865,0.94,-20.0,-1.4999999999999964,0.0,1,Market resolved
312,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-08,2026-03-09,0.275,0.285,65.0,0.6499999999999986,3.6363636363636287,1,Market resolved
313,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-08,2026-03-09,0.62,0.705,-29.0,-2.465,0.0,1,Market resolved
314,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-08,2026-03-09,0.135,0.135,133.0,0.0,0.0,1,Market resolved
315,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-08,2026-03-09,0.974,0.963,-18.0,0.1980000000000004,0.0,1,Market resolved
316,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-09,2026-03-10,0.88,0.875,-19.0,0.09499999999999886,0.0,1,Market resolved
317,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-09,2026-03-10,0.285,0.285,60.0,0.0,0.0,1,Market resolved
318,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-09,2026-03-10,0.62,0.715,-27.0,-2.5650000000000013,0.0,1,Market resolved
319,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-09,2026-03-10,0.135,0.135,127.0,0.0,0.0,1,Market resolved
320,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-09,2026-03-10,0.9595,0.9705,-17.0,-0.18700000000000117,0.0,1,Market resolved
321,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-10,2026-03-11,0.94,0.87,-18.0,1.259999999999998,0.0,1,Market resolved
322,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-10,2026-03-11,0.285,0.315,60.0,1.8000000000000007,10.526315789473689,1,Market resolved
323,1397302,94631359851628020253217843239634532059490343444407527937195295213161074793549,No,2026-03-10,2026-03-11,0.705,0.725,-24.0,-0.4800000000000004,0.0,1,Market resolved
324,1397270,51174730270538698720528185736961900001672490726094083035547904410137973988148,No,2026-03-10,2026-03-11,0.135,0.135,128.0,0.0,0.0,1,Market resolved
325,573826,47582783118267191633152911212012788210273653809282862153061153197881397810399,No,2026-03-10,2026-03-11,0.963,0.974,-17.0,-0.18700000000000117,0.0,1,Market resolved
326,1006892,58719878550625298503107256203979685198416062590647075610592705883102153544406,No,2026-03-11,2026-03-12,0.885,0.905,-19.0,-0.379999999999999,0.0,1,Market resolved
327,1397269,33752867173565010311304371306232491648733632960546135248459061363283498760273,No,2026-03-11,2026-03-12,0.285,0.32,60.0,2.1000000000000014,12.280701754385975,1,Market resolved
